12:02:20 │ INFO    │ 🔍 Fetching NSE ticker universe...
12:18:54 │ INFO    │    📦 Batch 122/144 — 15 stocks...
12:19:02 │ INFO    │    📦 Batch 123/144 — 15 stocks...
12:19:11 │ INFO    │    📦 Batch 124/144 — 15 stocks...
12:19:19 │ INFO    │    📦 Batch 125/144 — 15 stocks...
12:19:27 │ INFO    │    📦 Batch 126/144 — 15 stocks...
12:19:35 │ INFO    │    📦 Batch 127/144 — 15 stocks...
12:19:43 │ INFO    │    📦 Batch 128/144 — 15 stocks...
12:19:52 │ INFO    │    📦 Batch 129/144 — 15 stocks...
12:20:00 │ INFO    │    📦 Batch 130/144 — 15 stocks...
12:20:08 │ INFO    │    📦 Batch 131/144 — 15 stocks...
12:20:16 │ INFO    │    📦 Batch 132/144 — 15 stocks...
12:20:25 │ INFO    │    📦 Batch 133/144 — 15 stocks...
12:20:33 │ INFO    │    📦 Batch 134/144 — 15 stocks...
12:20:42 │ INFO    │    📦 Batch 135/144 — 15 stocks...
12:20:50 │ INFO    │    📦 Batch 136/144 — 15 stocks...
12:20:58 │ INFO    │    📦 Batch 137/144 — 15 stocks...
12:21:07 │ INFO    │    📦 Batch 138/144 — 15 stocks...
12:21:15 │ INFO    │    📦 Batch 139/144 — 15 stocks...
12:21:23 │ INFO    │    📦 Batch 140/144 — 15 stocks...
12:21:31 │ INFO    │    📦 Batch 141/144 — 15 stocks...
12:21:39 │ INFO    │    📦 Batch 142/144 — 15 stocks...
12:21:48 │ INFO    │    📦 Batch 143/144 — 15 stocks...
12:21:56 │ INFO    │    📦 Batch 144/144 — 12 stocks...
12:21:58 │ INFO    │    ✅ OHLCV ready: 2038 stocks × 1237 trading days
12:21:58 │ INFO    │ Calculating multi-timeframe performance (calendar-anchored)...
12:22:00 │ INFO    │    Performance calculated for 2038 stocks (calendar-anchored)
12:22:00 │ INFO    │ 📊 Fetching NSE indices for Market Cap classification...
12:22:01 │ INFO    │    ✅ Market Cap mapping complete: 100 Large, 150 Mid
12:22:01 │ INFO    │ 🏆 Ranking stocks and exporting results...
12:22:01 │ INFO    │    📄 Full scan CSV: full_scan_2026-04-29_1222.csv
12:22:01 │ INFO    │    📄 Top performers JSON: top_performers_2026-04-29_1222.json
12:22:01 │ INFO    │    📄 Summary JSON: latest_scan_summary.json
12:22:02 │ INFO    │    📄 Full summary JSON: full_summary.json (2038 stocks)
12:22:02 │ INFO    │ 🔬 Fetching fundamentals for top movers...
12:22:02 │ INFO    │ 🔬 Fetching fundamentals for 87 stocks...
12:22:06 │ INFO    │    📦 Fundamentals: 25/87 done
12:22:10 │ INFO    │    📦 Fundamentals: 50/87 done
12:22:14 │ INFO    │    📦 Fundamentals: 75/87 done
12:22:16 │ INFO    │    ✅ Fundamentals: 87/87 with data
12:22:16 │ INFO    │    📄 Fundamentals JSON saved: fundamentals.json
12:22:16 │ INFO    │ 🎯 Running Opportunity Engine...
12:22:16 │ INFO    │    ⚡ Running 52W_BREAKOUT...
12:22:17 │ INFO    │    📈 BreakoutScanner: 12 signals found
12:22:17 │ INFO    │    ⚡ Running VOLUME_SPIKE...
12:22:18 │ INFO    │    📊 VolumeScanner: 86 signals found
12:22:18 │ INFO    │    ⚡ Running EMA_MOMENTUM...
12:22:22 │ INFO    │    🚀 MomentumScanner: 0 signals found
12:22:22 │ INFO    │    📊 Total raw signals: 98
12:22:22 │ INFO    │ ⚙️  Fusing scanner results...
12:22:22 │ INFO    │    ✅ 30 opportunities (threshold: 25+, max: 100)
12:22:22 │ INFO    │    📄 opportunities.json saved (30 entries)
12:22:22 │ INFO    │ 📊 Computing sector daily performance heatmap...
12:22:23 │ INFO    │    ✅ sector_daily_performance.json — 10 days × 2 sectors
12:22:23 │ INFO    │ 📊 Computing market regime...
12:22:23 │ WARNING │    ⚠️ Nifty fetch failed: float() argument must be a string or a real number, not 'Series'
12:22:23 │ INFO    │    ✅ market_regime.json — Regime: Sideways | A/D: 0.77
12:22:23 │ INFO    │ ⏱️  Total time: 1203.0s
